Minute,Second,RepeatNumber,Server,TR_IST_AP,flow_or_url,allow_or_src,snat_or_dnat,mac_or_dst,mac_or_request,protocol,sport,dport
9,54,2,server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.118:56090,dst=45.10.148.33:993,mac=F4:D4:88:8A:A4:63,request:,UNKNOWN,https://mail.etur.com.tr/...,0
9,54,2,server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.118:56091,dst=45.10.148.33:993,mac=F4:D4:88:8A:A4:63,request:,UNKNOWN,https://mail.etur.com.tr/...,0
9,55,2,server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.118:56092,dst=45.10.148.33:993,mac=F4:D4:88:8A:A4:63,request:,UNKNOWN,https://mail.etur.com.tr/...,0
9,57,1,server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.118:56093,dst=45.10.148.33:993,mac=F4:D4:88:8A:A4:63,request:,UNKNOWN,https://mail.etur.com.tr/...,0
9,58,3,server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.118:65164,dst=17.142.171.7:443,mac=F4:D4:88:8A:A4:63,request:,UNKNOWN,https://gsp64-ssl.ls.apple.com/...,0
9,59,1,server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.118:56094,dst=45.10.148.33:993,mac=F4:D4:88:8A:A4:63,request:,UNKNOWN,https://mail.etur.com.tr/...,0
10,1,3,server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.118:56095,dst=45.10.148.33:993,mac=F4:D4:88:8A:A4:63,request:,UNKNOWN,https://mail.etur.com.tr/...,0
11,8,2,server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.118:56096,dst=45.10.148.33:993,mac=F4:D4:88:8A:A4:63,request:,UNKNOWN,https://mail.etur.com.tr/...,0
11,8,2,server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.118:56097,dst=45.10.148.33:993,mac=F4:D4:88:8A:A4:63,request:,UNKNOWN,https://mail.etur.com.tr/...,0
11,10,2,server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.118:65166,dst=212.252.126.112:443,mac=F4:D4:88:8A:A4:63,request:,UNKNOWN,https://stocks-data-service.apple.com/...,0
11,11,4,server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.118:56098,dst=192.111.5.2:443,mac=F4:D4:88:8A:A4:63,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0
11,13,1,server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.118:56099,dst=45.10.148.33:993,mac=F4:D4:88:8A:A4:63,request:,UNKNOWN,https://mail.etur.com.tr/...,0
11,17,1,server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.118:65167,dst=17.248.248.16:443,mac=F4:D4:88:8A:A4:63,request:,UNKNOWN,https://gateway.icloud.com/...,0
11,19,4,server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.118:56100,dst=45.10.148.33:993,mac=F4:D4:88:8A:A4:63,request:,UNKNOWN,https://mail.etur.com.tr/...,0
11,26,1,server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.118:56101,dst=45.10.148.33:993,mac=F4:D4:88:8A:A4:63,request:,UNKNOWN,https://mail.etur.com.tr/...,0
11,29,1,server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.118:56102,dst=45.10.148.33:993,mac=F4:D4:88:8A:A4:63,request:,UNKNOWN,https://mail.etur.com.tr/...,0
11,30,1,server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.118:56103,dst=45.10.148.33:993,mac=F4:D4:88:8A:A4:63,request:,UNKNOWN,https://mail.etur.com.tr/...,0
11,31,1,server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.118:56104,dst=45.10.148.33:993,mac=F4:D4:88:8A:A4:63,request:,UNKNOWN,https://mail.etur.com.tr/...,0
11,33,1,server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.118:56105,dst=45.10.148.33:993,mac=F4:D4:88:8A:A4:63,request:,UNKNOWN,https://mail.etur.com.tr/...,0
11,35,7,server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.118:56106,dst=45.10.148.33:993,mac=F4:D4:88:8A:A4:63,request:,UNKNOWN,https://mail.etur.com.tr/...,0
11,37,1,server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.118:56107,dst=45.10.148.33:993,mac=F4:D4:88:8A:A4:63,request:,UNKNOWN,https://mail.etur.com.tr/...,0
11,39,5,server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.118:65168,dst=17.248.248.16:443,mac=F4:D4:88:8A:A4:63,request:,UNKNOWN,https://gateway.icloud.com/...,0
11,39,5,server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.118:56108,dst=45.10.148.33:993,mac=F4:D4:88:8A:A4:63,request:,UNKNOWN,https://mail.etur.com.tr/...,0
11,40,1,server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.118:65169,dst=17.248.145.206:443,mac=F4:D4:88:8A:A4:63,request:,UNKNOWN,https://p42-content.icloud.com/...,0
11,41,2,server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.118:65170,dst=17.248.248.21:443,mac=F4:D4:88:8A:A4:63,request:,UNKNOWN,https://edge-112.defra2.icloud-content.com/...,0
11,43,1,server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.118:65171,dst=17.248.248.16:443,mac=F4:D4:88:8A:A4:63,request:,UNKNOWN,https://gateway.icloud.com/...,0
17,29,3,server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.118:56109,dst=45.10.148.33:993,mac=F4:D4:88:8A:A4:63,request:,UNKNOWN,https://mail.etur.com.tr/...,0
17,29,3,server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.118:65172,dst=17.253.73.207:443,mac=F4:D4:88:8A:A4:63,request:,UNKNOWN,https://gsp-ssl.ls.apple.com/...,0
17,30,2,server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.118:65173,dst=17.248.248.22:443,mac=F4:D4:88:8A:A4:63,request:,UNKNOWN,https://gateway.icloud.com/...,0
17,31,4,server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.118:65174,dst=17.248.248.10:443,mac=F4:D4:88:8A:A4:63,request:,UNKNOWN,https://p42-content.icloud.com/...,0
17,32,9,server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.118:65175,dst=17.248.248.21:443,mac=F4:D4:88:8A:A4:63,request:,UNKNOWN,https://edge-112.defra2.icloud-content.com/...,0
17,32,9,server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.118:65177,dst=17.248.248.21:443,mac=F4:D4:88:8A:A4:63,request:,UNKNOWN,https://edge-112.defra2.icloud-content.com/...,0
17,32,9,server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.118:65176,dst=17.248.248.21:443,mac=F4:D4:88:8A:A4:63,request:,UNKNOWN,https://edge-112.defra2.icloud-content.com/...,0
17,33,3,server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.118:65178,dst=17.248.172.234:443,mac=F4:D4:88:8A:A4:63,request:,UNKNOWN,https://metrics.icloud.com/...,0
17,33,3,server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.118:65179,dst=93.184.220.29:80,mac=F4:D4:88:8A:A4:63,agent='com.apple.trustd/2.2',request:,GET,http://ocsp.digicert.com/ME8wTTBLMEkwRzAHBgUrDgMCGgQUwS9Fdu0VWeywXbqJv52AeOUj1BMEFOWdWTCCR1jMrPoIVDaGezq1BE3wAhAFUsfv%2FuwpK6nxOHsHr5Kf
17,35,1,server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.118:56110,dst=45.10.148.33:993,mac=F4:D4:88:8A:A4:63,request:,UNKNOWN,https://mail.etur.com.tr/...,0
17,40,1,server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.118:56111,dst=45.10.148.33:993,mac=F4:D4:88:8A:A4:63,request:,UNKNOWN,https://mail.etur.com.tr/...,0
17,46,1,server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.118:56112,dst=45.10.148.33:993,mac=F4:D4:88:8A:A4:63,request:,UNKNOWN,https://mail.etur.com.tr/...,0
17,48,1,server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.118:56113,dst=45.10.148.33:993,mac=F4:D4:88:8A:A4:63,request:,UNKNOWN,https://mail.etur.com.tr/...,0
17,50,2,server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.118:56114,dst=45.10.148.33:993,mac=F4:D4:88:8A:A4:63,request:,UNKNOWN,https://mail.etur.com.tr/...,0
18,7,1,server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.118:56115,dst=52.16.105.95:443,mac=F4:D4:88:8A:A4:63,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0
34,50,8,server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.118:65180,dst=213.14.202.43:443,mac=F4:D4:88:8A:A4:63,request:,UNKNOWN,https://weather-data.apple.com/...,0
34,50,8,server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.118:65181,dst=23.200.213.89:443,mac=F4:D4:88:8A:A4:63,request:,UNKNOWN,https://c.apple.news/...,0
34,50,8,server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.118:65182,dst=146.112.61.106:443,mac=F4:D4:88:8A:A4:63,request:,UNKNOWN,https://token.safebrowsing.apple/...,0
34,50,8,server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.118:65184,dst=142.250.186.106:443,mac=F4:D4:88:8A:A4:63,request:,UNKNOWN,https://safebrowsing.googleapis.com/...,0
